0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.8646103143692017,0.5527055859565735,-0.13894258439540863,0.8826043605804443,0.5589615106582642,-0.17666976153850555,0.8827313780784607,0.5605412125587463,-0.17663033306598663,0.8831347823143005,0.562244713306427,-0.17664408683776855,0.883304238319397,0.5584132671356201,-0.12105321139097214,0.883833646774292,0.5595158338546753,-0.12105082720518112,0.8846653699874878,0.5607489943504333,-0.1211066022515297,0.8772411942481995,0.5753176212310791,-0.2693396806716919,0.8796591758728027,0.573014497756958,-0.026045285165309906,0.8485189080238342,0.5561990141868591,-0.16698578000068665,0.8489775061607361,0.554749608039856,-0.096263088285923,0.7893884181976318,0.5922660231590271,-0.3852214515209198,0.7778573036193848,0.5740315318107605,0.13570427894592285,0.6310679316520691,0.5968017578125,-0.4331058859825134,0.6279367208480835,0.5731943845748901,0.21255198121070862,0.49385184049606323,0.5902430415153503,-0.4318632483482361,0.5128548741340637,0.5695406794548035,0.17690466344356537,0.44975370168685913,0.5916833281517029,-0.4788740277290344,0.4723151624202728,0.5699442625045776,0.18988846242427826,0.4478980600833893,0.582615852355957,-0.46465641260147095
0.8531709313392639,0.549758791923523,-0.09411211311817169,0.8715783953666687,0.5569901466369629,-0.1266910284757614,0.8718865513801575,0.5586486458778381,-0.12659388780593872,0.8725379109382629,0.5603852272033691,-0.12656235694885254,0.8720381855964661,0.5560706853866577,-0.07900333404541016,0.8725112080574036,0.5570467710494995,-0.0789947584271431,0.8732994198799133,0.5581802129745483,-0.07903505116701126,0.8683198094367981,0.5726546049118042,-0.19355206191539764,0.8694624900817871,0.5704225301742554,0.017137015238404274,0.8366823196411133,0.5539470314979553,-0.11174161732196808,0.8370124697685242,0.5523310303688049,-0.05079400911927223,0.7774286270141602,0.5880621671676636,-0.3058873414993286,0.7666045427322388,0.571545422077179,0.18238800764083862,0.6231299638748169,0.5949432849884033,-0.37425941228866577,0.6198230981826782,0.5731483697891235,0.24894700944423676,0.4866407513618469,0.5873832702636719,-0.3510904908180237,0.5097321271896362,0.567269504070282,0.21097224950790405,0.44127100706100464,0.589213490486145,-0.38411450386047363,0.46931228041648865,0.5660684704780579,0.22736756503582,0.4371528923511505,0.5821951031684875,-0.36076363921165466
0.8346497416496277,0.5424740314483643,-0.09770247340202332,0.8520300388336182,0.5494570136070251,-0.13377775251865387,0.8521967530250549,0.5513030290603638,-0.1336505115032196,0.8526334762573242,0.5532079935073853,-0.13362163305282593,0.8526507616043091,0.5478068590164185,-0.08135847002267838,0.8531087040901184,0.5484761595726013,-0.08134325593709946,0.8537717461585999,0.5493656396865845,-0.08144901692867279,0.8496615886688232,0.565717339515686,-0.20914866030216217,0.8519312739372253,0.5620554685592651,0.026820166036486626,0.8186330199241638,0.5473508238792419,-0.11803627014160156,0.8187659978866577,0.5450376272201538,-0.050185807049274445,0.7612000107765198,0.5806323289871216,-0.33328285813331604,0.7491702437400818,0.5621085166931152,0.21953842043876648,0.6046018600463867,0.5882748365402222,-0.39342325925827026,0.5997304916381836,0.5642608404159546,0.2857520878314972,0.46623730659484863,0.5815796852111816,-0.37917572259902954,0.49058425426483154,0.5588670969009399,0.2243272215127945,0.4229974150657654,0.5827659368515015,-0.41980570554733276,0.43670907616615295,0.5634528398513794,0.2500871419906616,0.42066431045532227,0.5777105093002319,-0.39998137950897217
0.8319567441940308,0.5369941592216492,-0.06119295582175255,0.8496695756912231,0.5436918139457703,-0.09578199684619904,0.8498618006706238,0.5453778505325317,-0.09565741568803787,0.8502347469329834,0.5471519231796265,-0.09562098979949951,0.8499631285667419,0.5425233244895935,-0.04035381227731705,0.8502428531646729,0.5432661771774292,-0.0403577983379364,0.8507176041603088,0.5441960096359253,-0.040435731410980225,0.8446395993232727,0.5592290163040161,-0.17272448539733887,0.845982015132904,0.5567964315414429,0.07333611696958542,0.8145900964736938,0.5414443016052246,-0.08530443906784058,0.8144924640655518,0.5394043922424316,-0.013730086386203766,0.7565542459487915,0.573822021484375,-0.32401126623153687,0.7486279606819153,0.5558843612670898,0.2537963092327118,0.6042273640632629,0.5822047591209412,-0.41269996762275696,0.5989759564399719,0.5581414699554443,0.3180137276649475,0.46608665585517883,0.5742058157920837,-0.4208163022994995,0.4909060299396515,0.552234947681427,0.25908732414245605,0.42234671115875244,0.5770552158355713,-0.473003089427948,0.43916642665863037,0.5526555180549622,0.2862373888492584,0.420341819524765,0.5717858672142029,-0.42660781741142273
0.8345652222633362,0.5301213264465332,-0.07385111600160599,0.852124035358429,0.5367308855056763,-0.10968784987926483,0.8523333072662354,0.53825843334198,-0.10956462472677231,0.8526511192321777,0.5399590134620667,-0.10952754318714142,0.852497935295105,0.5359479188919067,-0.05275359004735947,0.8528884053230286,0.5367742776870728,-0.052763111889362335,0.8533487915992737,0.5378445386886597,-0.052889496088027954,0.8461490273475647,0.5519688129425049,-0.19410637021064758,0.8469334840774536,0.5501453876495361,0.05770639330148697,0.8162896633148193,0.5342570543289185,-0.10083717852830887,0.8161839842796326,0.5327290892601013,-0.027524808421730995,0.7536554932594299,0.5662461519241333,-0.3249049484729767,0.7473287582397461,0.5484666228294373,0.23783814907073975,0.5950610041618347,0.5706562995910645,-0.42463988065719604,0.592658281326294,0.5498394966125488,0.2922707796096802,0.45155423879623413,0.562620997428894,-0.4207767844200134,0.48213398456573486,0.5397838354110718,0.24358993768692017,0.4100069999694824,0.5651424527168274,-0.4741949439048767,0.42998865246772766,0.5416795611381531,0.2595674693584442,0.4068593382835388,0.5603528618812561,-0.42717161774635315
0.8190656900405884,0.5257376432418823,-0.05496755242347717,0.8363023400306702,0.531846821308136,-0.09057863056659698,0.8368289470672607,0.53338623046875,-0.09047390520572662,0.8373117446899414,0.5350757837295532,-0.0904504656791687,0.8364443182945251,0.5311508774757385,-0.03594546392560005,0.8370422124862671,0.5320264101028442,-0.035951148718595505,0.8375591039657593,0.5331155061721802,-0.03611709922552109,0.8310432434082031,0.5473014116287231,-0.17303460836410522,0.8308155536651611,0.5449589490890503,0.06889736652374268,0.7997934222221375,0.5294592976570129,-0.08088932931423187,0.7996768355369568,0.5280085206031799,-0.010297950357198715,0.7436603307723999,0.5613519549369812,-0.3154422342777252,0.7341039776802063,0.543423593044281,0.24154964089393616,0.5895286798477173,0.5672060251235962,-0.40631625056266785,0.5829253196716309,0.546849250793457,0.29794999957084656,0.44365811347961426,0.5588624477386475,-0.40994706749916077,0.47069281339645386,0.5387901067733765,0.2489543855190277,0.40354499220848083,0.5624550580978394,-0.45927637815475464,0.4164077043533325,0.5381759405136108,0.27692294120788574,0.4010258615016937,0.5571101903915405,-0.41631296277046204
0.809932291507721,0.516566276550293,-0.06933771073818207,0.8249719142913818,0.5227051973342896,-0.10522881895303726,0.8254153728485107,0.5242010354995728,-0.10512316226959229,0.8259204626083374,0.5259219408035278,-0.10508506745100021,0.8251447677612305,0.5220882296562195,-0.05091097205877304,0.825691819190979,0.5230673551559448,-0.05091571807861328,0.8263677954673767,0.5242500901222229,-0.05104845017194748,0.8183278441429138,0.5376726388931274,-0.18226070702075958,0.8186681270599365,0.5358577966690063,0.05392071232199669,0.7912102341651917,0.52051842212677,-0.09170423448085785,0.7914167642593384,0.5191789865493774,-0.02434292621910572,0.7260264754295349,0.5516338348388672,-0.3441316485404968,0.7187641859054565,0.5344086289405823,0.23120976984500885,0.5722754001617432,0.5567771196365356,-0.4368387460708618,0.5744792222976685,0.5320910215377808,0.30249619483947754,0.43494585156440735,0.5476894378662109,-0.4046584963798523,0.4602307677268982,0.5231379866600037,0.24031201004981995,0.394510954618454,0.5492405891418457,-0.45731282234191895,0.4122420847415924,0.5248807668685913,0.26588985323905945,0.39268481731414795,0.5406004190444946,-0.42108187079429626
0.8021270036697388,0.5048209428787231,0.00843905471265316,0.8168805241584778,0.511787474155426,-0.02640397474169731,0.8171984553337097,0.5135266780853271,-0.02639094367623329,0.8175631165504456,0.5155206322669983,-0.02646743506193161,0.816827118396759,0.5107485055923462,0.034145280718803406,0.8171473145484924,0.5116084218025208,0.03414399176836014,0.8175853490829468,0.5127586722373962,0.034179188311100006,0.8081452250480652,0.5272778868675232,-0.11733575165271759,0.8092259764671326,0.5249296426773071,0.1563998907804489,0.7856015563011169,0.5086366534233093,-0.0213601253926754,0.7857432961463928,0.5067853927612305,0.0575525239109993,0.7216340899467468,0.5391387939453125,-0.2842360734939575,0.7134789228439331,0.5150126218795776,0.3385545611381531,0.5730289220809937,0.5483194589614868,-0.33154234290122986,0.5806233882904053,0.5044659376144409,0.44601038098335266,0.46266797184944153,0.5014699101448059,-0.18660995364189148,0.4993022382259369,0.48908424377441406,0.4508873522281647,0.44092026352882385,0.49130892753601074,-0.21573060750961304,0.4703717529773712,0.4840375781059265,0.49416765570640564,0.4510667026042938,0.48394495248794556,-0.18408052623271942
0.8040629625320435,0.49336203932762146,0.00047270284267142415,0.8185491561889648,0.4999919533729553,-0.024913931265473366,0.8189950585365295,0.5022333860397339,-0.024893999099731445,0.819580614566803,0.504670262336731,-0.024940190836787224,0.8190038800239563,0.4976915717124939,0.03164771571755409,0.8197827935218811,0.49820250272750854,0.03168998658657074,0.82069331407547,0.49894386529922485,0.031731534749269485,0.8142781853675842,0.5181159973144531,-0.09793383628129959,0.815828800201416,0.5131063461303711,0.15886501967906952,0.7880219221115112,0.49893373250961304,-0.025058267638087273,0.7884172797203064,0.4957474172115326,0.04900167137384415,0.7306963801383972,0.5296949148178101,-0.24820463359355927,0.7206109762191772,0.5092436075210571,0.2963413894176483,0.5780332088470459,0.5386841297149658,-0.36284056305885315,0.6446227431297302,0.47334209084510803,0.36470937728881836,0.5506633520126343,0.4612632691860199,-0.28880974650382996,0.5854329466819763,0.45208340883255005,0.3372330665588379,0.5412209630012512,0.4421790540218353,-0.3329382836818695,0.5663980841636658,0.4442811906337738,0.44635775685310364,0.5581727623939514,0.43905526399612427,-0.3105045557022095
0.8023189306259155,0.49028247594833374,-0.08021891117095947,0.8180742263793945,0.49573907256126404,-0.11555463820695877,0.8180903792381287,0.4975339472293854,-0.11567283421754837,0.8182382583618164,0.4995681345462799,-0.1158735603094101,0.8187699317932129,0.4943293631076813,-0.05056820809841156,0.8192592263221741,0.49502211809158325,-0.050498299300670624,0.8198472857475281,0.4960172176361084,-0.05048386752605438,0.8114588260650635,0.513333797454834,-0.21510885655879974,0.8123108744621277,0.511242151260376,0.0885448157787323,0.7845175266265869,0.4944688677787781,-0.11301399767398834,0.7845267653465271,0.4928009510040283,-0.027117859572172165,0.7247764468193054,0.5262016654014587,-0.3325302004814148,0.7264003157615662,0.509796679019928,0.2692607343196869,0.567811906337738,0.5303367972373962,-0.4068395793437958,0.6309743523597717,0.4874240458011627,0.33618876338005066,0.5851549506187439,0.4563908576965332,-0.28921887278556824,0.611216127872467,0.450908899307251,0.2397136092185974,0.5805444717407227,0.4350070059299469,-0.3244346082210541,0.6052201390266418,0.43408289551734924,0.2673482596874237,0.5987873673439026,0.43526363372802734,-0.2833240330219269
