0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.6033007502555847,0.5526922941207886,-0.19521191716194153,0.618618905544281,0.5583235025405884,-0.22202086448669434,0.6182515621185303,0.559756875038147,-0.22210517525672913,0.6177955865859985,0.561484694480896,-0.2222893238067627,0.6196599006652832,0.5575258731842041,-0.17428797483444214,0.6200696229934692,0.5582950711250305,-0.17427532374858856,0.6204485893249512,0.559215784072876,-0.17442728579044342,0.6056438684463501,0.5772010087966919,-0.2943289875984192,0.6087664365768433,0.5731646418571472,-0.08654081076383591,0.5831812620162964,0.5567429661750793,-0.21833282709121704,0.5856950283050537,0.554754912853241,-0.15777768194675446,0.4884594678878784,0.5957413911819458,-0.4002534747123718,0.4976853132247925,0.5731444954872131,0.06589043885469437,0.3417680561542511,0.6148751378059387,-0.41892653703689575,0.35487422347068787,0.5834652781486511,0.12537062168121338,0.20919188857078552,0.6179156303405762,-0.3815433382987976,0.24285776913166046,0.5925837755203247,0.09210905432701111,0.16727879643440247,0.6230615377426147,-0.4365554451942444,0.21766355633735657,0.5968104004859924,0.10081052780151367,0.16162043809890747,0.6166478991508484,-0.4286247193813324,0.21528297662734985,0.5969714522361755,0.058324750512838364,0.17476285994052887,0.6142154932022095,-0.3769107460975647,0.22340743243694305,0.5892688632011414,0.07320911437273026,0.25071561336517334,0.5912113785743713,-0.13757716119289398,0.25775831937789917,0.5770848989486694,0.13757634162902832,0.06599214673042297,0.5854674577713013,-0.07911764085292816,0.08911143243312836,0.5836961269378662,0.2095256745815277,-0.06875157356262207,0.5955823063850403,0.08796819299459457,-0.05334806442260742,0.5908216834068298,0.3815220594406128,-0.08741068840026855,0.6083102822303772,0.09939386695623398,-0.07668036222457886,0.599731981754303,0.3942718505859375,-0.11398512870073318,0.5703651905059814,0.016272705048322678,-0.08870694041252136,0.5626932382583618,0.3160549998283386
0.6032655835151672,0.552672266960144,-0.1695629507303238,0.6183258295059204,0.5583881139755249,-0.19784992933273315,0.6180424094200134,0.5599731206893921,-0.19797326624393463,0.6176566481590271,0.5618355870246887,-0.19818662106990814,0.6192753911018372,0.5574459433555603,-0.14816436171531677,0.6197472810745239,0.5581879019737244,-0.14812588691711426,0.6202147006988525,0.5590961575508118,-0.14829006791114807,0.6062803864479065,0.5772524476051331,-0.26795151829719543,0.6093584895133972,0.5729723572731018,-0.047243453562259674,0.5833978652954102,0.5571869611740112,-0.19095280766487122,0.5858964323997498,0.5548000931739807,-0.12706854939460754,0.48999935388565063,0.5957318544387817,-0.3742557466030121,0.4998217225074768,0.5739273428916931,0.11183635890483856,0.34156936407089233,0.613987922668457,-0.3801286518573761,0.3546886146068573,0.5872427821159363,0.16410641372203827,0.20949146151542664,0.6175588369369507,-0.3162493109703064,0.2390209436416626,0.5946077108383179,0.10640409588813782,0.1699189990758896,0.6214252710342407,-0.3635975420475006,0.21027088165283203,0.5976065397262573,0.11702138185501099,0.16390487551689148,0.6161174178123474,-0.3549986481666565,0.20833955705165863,0.5983506441116333,0.06900252401828766,0.1767490655183792,0.6139446496963501,-0.3097403347492218,0.2193106710910797,0.597925066947937,0.08483071625232697,0.235024556517601,0.5937627553939819,-0.14249487221240997,0.24762606620788574,0.5778810977935791,0.14265921711921692,0.04324633255600929,0.5883223414421082,-0.24990427494049072,0.07503122836351395,0.5851579904556274,0.2095155268907547,0.008859439752995968,0.6146098375320435,0.1481231302022934,0.008603016845881939,0.6049455404281616,0.41930851340293884,0.019457446411252022,0.6189354062080383,0.18933826684951782,0.002450411906465888,0.6094844341278076,0.44240111112594604,-0.022705988958477974,0.6212454438209534,0.21326541900634766,-0.02237263321876526,0.5978163480758667,0.4394337236881256
0.6045137643814087,0.5526679158210754,-0.17392662167549133,0.6192607283592224,0.5584915280342102,-0.19856855273246765,0.6188853979110718,0.5601511001586914,-0.19863806664943695,0.6184587478637695,0.5620747804641724,-0.19880996644496918,0.6201649308204651,0.557445764541626,-0.15216226875782013,0.6205153465270996,0.5581866502761841,-0.1521407961845398,0.6209110617637634,0.5590920448303223,-0.15228669345378876,0.6074913144111633,0.577277660369873,-0.27340051531791687,0.6106616258621216,0.5729228258132935,-0.057940129190683365,0.5853552222251892,0.5573545098304749,-0.19543927907943726,0.5875148773193359,0.5548232197761536,-0.13432905077934265,0.4928341805934906,0.5955401062965393,-0.37783193588256836,0.5019198656082153,0.5741914510726929,0.10247232764959335,0.3432227373123169,0.6137372851371765,-0.3874068856239319,0.3567894399166107,0.5888708829879761,0.15379440784454346,0.21088223159313202,0.617437481880188,-0.3386433720588684,0.23920345306396484,0.5947544574737549,0.09560474008321762,0.17165037989616394,0.6213558316230774,-0.38990452885627747,0.21078185737133026,0.5975995063781738,0.10945726931095123,0.16603240370750427,0.6161028146743774,-0.37945789098739624,0.20880818367004395,0.5983297228813171,0.05614197626709938,0.17886775732040405,0.6138455271720886,-0.3323191702365875,0.21945862472057343,0.5973411798477173,0.07243742048740387,0.23299522697925568,0.5942124128341675,-0.15021385252475739,0.24638216197490692,0.5797678232192993,0.1504569947719574,0.026059653609991074,0.5766743421554565,-0.2350282222032547,0.07618363946676254,0.5850650072097778,0.25804850459098816,-7.046153041301295e-05,0.6188544034957886,0.13757961988449097,-0.008268700912594795,0.6051371693611145,0.43422067165374756,0.01006967294961214,0.6248363852500916,0.17403680086135864,-0.020391467958688736,0.6104497313499451,0.45126596093177795,-0.04618304967880249,0.6279548406600952,0.18189828097820282,-0.04555359482765198,0.5967234969139099,0.422441303730011
0.6036841869354248,0.5526904463768005,-0.1065351665019989,0.6182398200035095,0.5585895776748657,-0.13626620173454285,0.6180077195167542,0.5602777004241943,-0.13634492456912994,0.6177186369895935,0.5621885657310486,-0.13648633658885956,0.619050145149231,0.557458221912384,-0.08935263007879257,0.6195024251937866,0.5581986904144287,-0.0892738550901413,0.6200242638587952,0.5591031908988953,-0.08948070555925369,0.607482373714447,0.5771960020065308,-0.21250700950622559,0.6105279326438904,0.5728422999382019,-0.0033994168043136597,0.5848029851913452,0.5575684309005737,-0.13023047149181366,0.5869728326797485,0.5549291372299194,-0.06954531371593475,0.4933563768863678,0.5949500799179077,-0.3191448152065277,0.501779317855835,0.5747586488723755,0.1411108523607254,0.34306496381759644,0.6126714944839478,-0.3265509009361267,0.35628652572631836,0.5895642042160034,0.17357654869556427,0.21021345257759094,0.6175550222396851,-0.2768128514289856,0.23655129969120026,0.5962454080581665,0.11246047914028168,0.17153878509998322,0.6215394735336304,-0.32091933488845825,0.2043566107749939,0.5975924730300903,0.12283593416213989,0.1659136563539505,0.6175774335861206,-0.31174707412719727,0.20212912559509277,0.5987153649330139,0.07125945389270782,0.17882096767425537,0.6149652004241943,-0.2704772651195526,0.21187710762023926,0.5964343547821045,0.08953087031841278,0.2184087485074997,0.5933115482330322,-0.1489223837852478,0.23174156248569489,0.5796872973442078,0.14917945861816406,0.023195158690214157,0.5507566928863525,-0.23674672842025757,0.060016050934791565,0.5542950630187988,0.24444963037967682,0.04916910454630852,0.6032823920249939,0.08269261568784714,0.03972615301609039,0.58582603931427,0.3421940207481384,0.070733942091465,0.6032938957214355,0.11714589595794678,0.039506081491708755,0.5875275731086731,0.3515850603580475,0.03720077499747276,0.6110326647758484,0.1409449577331543,0.021859414875507355,0.5878369808197021,0.3673933148384094
0.6008847951889038,0.5527442693710327,-0.07224742323160172,0.6155290603637695,0.5586551427841187,-0.10170324146747589,0.6156456470489502,0.5603669881820679,-0.10186497122049332,0.6157432794570923,0.5622789263725281,-0.10209036618471146,0.6161485314369202,0.557460367679596,-0.046053435653448105,0.6167342066764832,0.5581989288330078,-0.0460231713950634,0.6174713969230652,0.5591024160385132,-0.04622158408164978,0.6072472929954529,0.5771759152412415,-0.18768972158432007,0.6097202301025391,0.5726991891860962,0.057124581187963486,0.5820088386535645,0.5579209327697754,-0.10205500572919846,0.5839608311653137,0.5551993250846863,-0.03040667064487934,0.494926780462265,0.594875693321228,-0.322115421295166,0.499661386013031,0.5747206807136536,0.20479238033294678,0.34318286180496216,0.6122865080833435,-0.35939353704452515,0.35181793570518494,0.5884917378425598,0.2459252029657364,0.2058473527431488,0.6176506876945496,-0.33783575892448425,0.2269456684589386,0.5948376655578613,0.18012022972106934,0.1665622442960739,0.622276246547699,-0.3995717465877533,0.1924278885126114,0.5946274399757385,0.1920509934425354,0.16140206158161163,0.61947101354599,-0.3755607306957245,0.19034139811992645,0.5939770936965942,0.14953847229480743,0.1756240278482437,0.6167870163917542,-0.32748663425445557,0.20104819536209106,0.5957598090171814,0.15998783707618713,0.21312497556209564,0.5918605923652649,-0.15939262509346008,0.22176414728164673,0.5757907629013062,0.15970268845558167,0.04815861955285072,0.5180830359458923,-0.19071844220161438,0.06432992219924927,0.5201538801193237,0.17585012316703796,-0.07191293686628342,0.5032547116279602,0.05889051407575607,-0.046802133321762085,0.4997820258140564,0.35581812262535095,-0.10008746385574341,0.5103735327720642,0.08054234832525253,-0.07356508076190948,0.5044357776641846,0.36933785676956177,-0.09130696207284927,0.46695441007614136,0.03144548088312149,-0.06751576066017151,0.46483999490737915,0.3226935565471649
0.5997825860977173,0.5528113842010498,-0.10545080155134201,0.614478588104248,0.558766782283783,-0.1325862854719162,0.6147075891494751,0.5604762434959412,-0.13270221650600433,0.6149367690086365,0.5623683929443359,-0.1328800618648529,0.6150586605072021,0.5575799942016602,-0.0802423432469368,0.6157262325286865,0.5583427548408508,-0.0802527517080307,0.616554856300354,0.5592621564865112,-0.08044037222862244,0.6071751713752747,0.5771203637123108,-0.20512913167476654,0.6094157099723816,0.5726907849311829,0.0251470934599638,0.5810993313789368,0.5581434369087219,-0.13056199252605438,0.5829840898513794,0.5555121302604675,-0.06287067383527756,0.49711138010025024,0.5942387580871582,-0.33670076727867126,0.5003294944763184,0.5747886300086975,0.1866779923439026,0.34615129232406616,0.6109723448753357,-0.36765843629837036,0.3518989682197571,0.5883013010025024,0.22573234140872955,0.20533932745456696,0.6177495718002319,-0.3753211498260498,0.22867825627326965,0.5951487421989441,0.15073856711387634,0.1666075587272644,0.6226360201835632,-0.4385238587856293,0.19336314499378204,0.5947381854057312,0.1619674116373062,0.16142843663692474,0.6210951209068298,-0.41760075092315674,0.19301006197929382,0.5942437052726746,0.1217472180724144,0.17583824694156647,0.6182937026023865,-0.3662291169166565,0.20236176252365112,0.5961664915084839,0.13205237686634064,0.21500219404697418,0.5908902883529663,-0.1694825291633606,0.22933544218540192,0.5743520259857178,0.16981379687786102,0.12293823063373566,0.4865414500236511,-0.1488870233297348,0.1275637447834015,0.4857177734375,0.1798926740884781,-0.012030329555273056,0.39153939485549927,-0.011342930607497692,0.0007474210578948259,0.3949523866176605,0.3086666464805603,-0.05795903876423836,0.38808003067970276,-0.003722777357324958,-0.0203746035695076,0.38081812858581543,0.31619027256965637,0.037808798253536224,0.34592828154563904,-0.10785704851150513,0.04092078283429146,0.3470364212989807,0.23227466642856598
0.5989336371421814,0.5528894066810608,-0.06623518466949463,0.6138378381729126,0.5588639974594116,-0.09307783097028732,0.6142069697380066,0.5605974197387695,-0.09315786510705948,0.6145815253257751,0.5625093579292297,-0.09329082816839218,0.6143178939819336,0.5576215982437134,-0.04254616051912308,0.6150314807891846,0.5583640933036804,-0.04259553551673889,0.6159530878067017,0.5592693090438843,-0.04278029501438141,0.6071935296058655,0.5770961046218872,-0.16488991677761078,0.6093747019767761,0.5726273655891418,0.06048088148236275,0.5800431370735168,0.5583945512771606,-0.08980976045131683,0.5817983746528625,0.5557637810707092,-0.023672064766287804,0.49817901849746704,0.5941590666770935,-0.30572807788848877,0.5017697811126709,0.575386643409729,0.21548129618167877,0.3461730480194092,0.6105443835258484,-0.3690122365951538,0.35031142830848694,0.5881026387214661,0.2441510111093521,0.20227456092834473,0.6186419725418091,-0.36200621724128723,0.22700847685337067,0.5961005687713623,0.17486312985420227,0.16225728392601013,0.6244301795959473,-0.413870245218277,0.19433091580867767,0.5950571298599243,0.18595489859580994,0.15821212530136108,0.6226896047592163,-0.39537617564201355,0.1922355443239212,0.595000147819519,0.15162283182144165,0.17298030853271484,0.619817852973938,-0.353472501039505,0.2016037255525589,0.5977306962013245,0.15785351395606995,0.22049643099308014,0.589023232460022,-0.17732271552085876,0.23511488735675812,0.5744525790214539,0.1776510775089264,0.21766099333763123,0.4658305048942566,-0.12751683592796326,0.2170969694852829,0.4654719829559326,0.180576890707016,0.1443779468536377,0.3458101153373718,0.029264813289046288,0.15026739239692688,0.3545231223106384,0.31714779138565063,0.12004250288009644,0.3295319676399231,0.043491337448358536,0.12675276398658752,0.33547407388687134,0.32674989104270935,0.22926843166351318,0.3223091661930084,-0.03599291294813156,0.22870847582817078,0.3235790729522705,0.25808173418045044
0.6029284596443176,0.5528053045272827,-0.018888933584094048,0.6180944442749023,0.5588384866714478,-0.045683179050683975,0.6185063123703003,0.560581624507904,-0.04566635936498642,0.6189540028572083,0.5624927282333374,-0.04569028690457344,0.6183502078056335,0.5575782060623169,0.005754641257226467,0.6189454197883606,0.5583153963088989,0.005713396705687046,0.6197165250778198,0.5592146515846252,0.005617693532258272,0.6110893487930298,0.576859712600708,-0.12577293813228607,0.6126369833946228,0.5723952651023865,0.10277874022722244,0.5840317010879517,0.5583750009536743,-0.04665335640311241,0.5849194526672363,0.5557646155357361,0.02012292481958866,0.5035845637321472,0.5941501259803772,-0.2521958351135254,0.505678653717041,0.5751492381095886,0.22432848811149597,0.34805813431739807,0.6105736494064331,-0.3075016438961029,0.3503984212875366,0.5898534059524536,0.24824371933937073,0.20392286777496338,0.6186352968215942,-0.2947145402431488,0.22801299393177032,0.596930205821991,0.19252637028694153,0.16380444169044495,0.6245636940002441,-0.3402763307094574,0.1963070183992386,0.5951040983200073,0.2054244428873062,0.15952624380588531,0.6224707365036011,-0.32274892926216125,0.19439394772052765,0.5956218838691711,0.172405406832695,0.17485415935516357,0.6196165680885315,-0.28671616315841675,0.20364880561828613,0.5987485647201538,0.1774611920118332,0.2429356426000595,0.5871162414550781,-0.1710694134235382,0.2524612843990326,0.5716395378112793,0.17134836316108704,0.31348955631256104,0.47153717279434204,-0.1290939897298813,0.31282171607017517,0.46516695618629456,0.16047395765781403,0.3224872350692749,0.35477277636528015,-0.005094790365546942,0.32365673780441284,0.35606274008750916,0.2641465365886688,0.3157799541950226,0.3265978693962097,0.004401304759085178,0.31675276160240173,0.32927268743515015,0.2701016664505005,0.41047942638397217,0.33698081970214844,-0.09166347980499268,0.40779995918273926,0.3385173976421356,0.20025011897087097
0.6068739295005798,0.5524765253067017,-0.0030771188903599977,0.6225903034210205,0.558789849281311,-0.03153713792562485,0.622899055480957,0.5605685114860535,-0.0314825177192688,0.6232085227966309,0.5624905228614807,-0.031470298767089844,0.6227607727050781,0.5574808716773987,0.02509935386478901,0.6232086420059204,0.5582333207130432,0.02506178990006447,0.6238232851028442,0.5591491460800171,0.025012673810124397,0.6144747138023376,0.5768243670463562,-0.122640460729599,0.6155893206596375,0.5723832249641418,0.12869320809841156,0.5878316760063171,0.5582640171051025,-0.036585286259651184,0.587977409362793,0.5556827187538147,0.03650832548737526,0.506695032119751,0.5933049917221069,-0.25785672664642334,0.5081971287727356,0.5742270350456238,0.23715949058532715,0.3567713797092438,0.611293613910675,-0.3257767856121063,0.35412612557411194,0.591296911239624,0.25050458312034607,0.21104194223880768,0.6184333562850952,-0.31121066212654114,0.23182357847690582,0.5984402894973755,0.18362495303153992,0.17247173190116882,0.6244958639144897,-0.36111879348754883,0.2017088532447815,0.5963736772537231,0.1909463107585907,0.16794797778129578,0.6222288608551025,-0.3454495668411255,0.19941836595535278,0.5966858863830566,0.15476800501346588,0.18412698805332184,0.6195014715194702,-0.30433064699172974,0.2078884392976761,0.5992510318756104,0.16605672240257263,0.25955259799957275,0.5795761942863464,-0.17185015976428986,0.26714959740638733,0.5654369592666626,0.17209330201148987,0.4003792107105255,0.4818435311317444,-0.12639521062374115,0.39751166105270386,0.4782506823539734,0.16523957252502441,0.4821985363960266,0.3667829632759094,-0.010445572435855865,0.48137205839157104,0.3675222396850586,0.2738966643810272,0.4830397665500641,0.3438902199268341,-0.004506587516516447,0.48296546936035156,0.34474900364875793,0.27892953157424927,0.5829550623893738,0.3623506724834442,-0.12541790306568146,0.5805114507675171,0.3716370761394501,0.19281643629074097
0.610352098941803,0.5524726510047913,-0.03286575898528099,0.6255181431770325,0.5587930083274841,-0.0664762631058693,0.6256332993507385,0.5605718493461609,-0.06645748019218445,0.6257432103157043,0.5624916553497314,-0.06649173051118851,0.6255636215209961,0.5574966669082642,-0.009122579358518124,0.6257051825523376,0.5582800507545471,-0.009133228100836277,0.6259419918060303,0.5592421889305115,-0.009138539433479309,0.616464376449585,0.5768097043037415,-0.15994437038898468,0.6176698207855225,0.5729268789291382,0.08806633949279785,0.5918346643447876,0.5582202076911926,-0.06811773777008057,0.5914362668991089,0.555679440498352,0.005936961621046066,0.5095148086547852,0.5901138782501221,-0.28679949045181274,0.5157380104064941,0.5719480514526367,0.21371740102767944,0.35563892126083374,0.6097803711891174,-0.3268178701400757,0.36359456181526184,0.5888764262199402,0.2396918684244156,0.21097032725811005,0.6180239915847778,-0.24453535676002502,0.24094104766845703,0.5980997085571289,0.1854301393032074,0.17071624100208282,0.6241945028305054,-0.28560054302215576,0.21451127529144287,0.5957444906234741,0.19708503782749176,0.16740289330482483,0.6221483945846558,-0.2703058421611786,0.21218329668045044,0.596307098865509,0.15503239631652832,0.18343372642993927,0.6194494962692261,-0.23737163841724396,0.2193145900964737,0.5988873243331909,0.1650586724281311,0.267008900642395,0.556763768196106,-0.16981995105743408,0.2815399467945099,0.5473023653030396,0.17002975940704346,0.4706988036632538,0.49395424127578735,-0.12349449843168259,0.46796199679374695,0.49493607878685,0.20653915405273438,0.6176401972770691,0.40658265352249146,0.012744210660457611,0.6092851758003235,0.4115341305732727,0.33810684084892273,0.628866970539093,0.38693302869796753,0.02321626804769039,0.6267293691635132,0.3914932310581207,0.34093138575553894,0.6992987990379333,0.41131147742271423,-0.100218765437603,0.7032979130744934,0.4147663116455078,0.2317715287208557
